longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-121.44,37.7,5.0,1.0,1.0,591.0,156.0,7548.625,415200.0,INLAND
-121.42,37.71,7.0,1.0,1.0,4189.0,1271.0,5462.0,326400.0,INLAND
-121.42,37.76,18.0,1.0,1.0,2964.0,1009.0,5231.875,309200.0,INLAND
-121.42,37.75,33.0,1.0,1.0,1061.0,390.0,4405.25,227800.0,INLAND
-121.42,37.74,45.0,1.0,1.0,340.0,138.0,6002.625,252000.0,INLAND
-121.42,37.74,38.0,1.0,1.0,320.0,134.0,3531.25,290000.0,INLAND
-121.42,37.74,35.0,1.0,1.0,313.0,152.0,3937.5,291400.0,INLAND
-121.42,37.75,33.0,1.0,1.0,683.0,233.0,5460.874999999999,242400.0,INLAND
-121.43,37.75,34.0,1.0,1.0,754.0,294.0,3916.6250000000005,249000.0,INLAND
-121.43,37.75,41.0,1.0,1.0,855.0,303.0,3437.5,239600.0,INLAND
-121.43,37.75,42.0,1.0,1.0,699.0,279.0,4201.375,220200.0,INLAND
-121.43,37.74,52.0,1.0,1.0,426.0,179.0,3858.125,224600.0,INLAND
-121.43,37.74,40.0,1.0,1.0,427.0,176.0,4473.625,205800.0,INLAND
-121.43,37.75,30.0,1.0,1.0,1065.0,388.0,2678.0,235000.0,INLAND
-121.43,37.76,7.0,1.0,1.0,1358.0,464.0,4539.0,280200.0,INLAND
-121.44,37.76,5.0,1.0,1.0,3670.0,1146.0,6305.375,374600.0,INLAND
-121.45,37.75,15.0,1.0,1.0,2360.0,635.0,5771.625,314600.0,INLAND
-121.44,37.74,33.0,1.0,1.0,970.0,381.0,4387.0,268400.0,INLAND
-121.44,37.75,29.0,1.0,1.0,417.0,166.0,5346.0,287600.0,INLAND
-121.44,37.75,16.0,1.0,1.0,1199.0,445.0,4352.625,326200.0,INLAND
-121.42,37.74,19.0,1.0,1.0,915.0,355.0,1494.625,191200.0,INLAND
-121.43,37.74,52.0,1.0,1.0,589.0,228.0,2117.125,201600.0,INLAND
-121.43,37.74,52.0,1.0,1.0,623.0,264.0,2156.25,208000.0,INLAND
-121.44,37.74,25.0,1.0,1.0,370.0,106.0,3914.875,210000.0,INLAND
-121.44,37.73,7.0,1.0,1.0,3907.0,1068.0,6665.124999999999,401200.0,INLAND
-121.43,37.73,40.0,1.0,1.0,1312.0,388.0,3744.375,254400.0,INLAND
-121.42,37.73,2.0,1.0,1.0,883.0,271.0,7491.75,378400.0,INLAND
-121.29,37.72,22.0,1.0,1.0,4402.0,358.0,2474.0,111000.0,INLAND
-121.32,37.67,21.0,1.0,1.0,781.0,255.0,5376.875,485000.0,INLAND
-121.47,37.58,14.0,1.0,1.0,887.0,287.0,5828.125,573000.0,INLAND
-120.9,35.69,14.0,1.0,1.0,2105.0,796.0,4769.75,482400.0,<1H OCEAN
-120.93,35.76,11.0,1.0,1.0,1825.0,756.0,4037.5,293600.0,<1H OCEAN
-120.7,35.76,15.0,1.0,1.0,1130.0,421.0,2770.625,166200.0,<1H OCEAN
-120.69,35.65,14.0,1.0,1.0,2352.0,796.0,2037.875,274800.0,<1H OCEAN
-120.69,35.64,38.0,1.0,1.0,1301.0,481.0,2509.5,213000.0,<1H OCEAN
-120.69,35.62,43.0,1.0,1.0,1456.0,608.0,3070.875,265000.0,<1H OCEAN
-120.69,35.62,35.0,1.0,1.0,1550.0,653.0,3645.875,308400.0,<1H OCEAN
-120.72,35.63,31.0,1.0,1.0,1476.0,567.0,4184.0,375400.0,<1H OCEAN
-120.67,35.63,8.0,1.0,1.0,1085.0,381.0,5355.124999999999,498400.0,<1H OCEAN
-120.67,35.62,6.0,1.0,1.0,6085.0,2157.0,4832.625,321200.0,<1H OCEAN
-120.63,35.59,9.0,1.0,1.0,3026.0,1130.0,3316.0,212000.0,<1H OCEAN
-120.64,35.65,9.0,1.0,1.0,2356.0,619.0,3740.75,301400.0,<1H OCEAN
-120.47,35.74,9.0,1.0,1.0,2065.0,691.0,4662.875,310400.0,<1H OCEAN
-120.29,35.56,15.0,1.0,1.0,2459.0,734.0,3513.7500000000005,269200.0,<1H OCEAN
-120.6,35.6,13.0,1.0,1.0,1795.0,640.0,5593.75,398800.0,<1H OCEAN
-121.11,35.52,9.0,1.0,1.0,2239.0,972.0,4050.0000000000005,514200.0,NEAR OCEAN
-121.14,35.55,13.0,1.0,1.0,1880.0,796.0,4752.375,527400.0,NEAR OCEAN
-121.12,35.58,16.0,1.0,1.0,1298.0,626.0,4349.875,626600.0,NEAR OCEAN
-120.92,35.4,23.0,1.0,1.0,636.0,278.0,4613.5,542600.0,NEAR OCEAN
-120.85,35.38,27.0,1.0,1.0,1481.0,666.0,2884.375,353400.0,NEAR OCEAN
-120.86,35.39,23.0,1.0,1.0,629.0,279.0,3418.0,361600.0,NEAR OCEAN
-120.86,35.4,21.0,1.0,1.0,1106.0,501.0,3380.375,357400.0,NEAR OCEAN
-120.87,35.41,16.0,1.0,1.0,782.0,374.0,3773.375,541200.0,NEAR OCEAN
-120.94,35.42,18.0,1.0,1.0,970.0,453.0,4717.25,543800.0,NEAR OCEAN
-120.95,35.44,30.0,1.0,1.0,1769.0,887.0,3358.0,552200.0,NEAR OCEAN
-120.85,35.37,21.0,1.0,1.0,588.0,187.0,3521.625,438800.0,NEAR OCEAN
-120.83,35.36,28.0,1.0,1.0,1650.0,705.0,3408.25,518600.0,NEAR OCEAN
-120.84,35.35,27.0,1.0,1.0,930.0,533.0,3275.625,427200.0,NEAR OCEAN
-120.84,35.37,34.0,1.0,1.0,1397.0,646.0,3194.0,385000.0,NEAR OCEAN
-120.89,35.37,29.0,1.0,1.0,846.0,410.0,2062.5,439600.0,NEAR OCEAN
-120.84,35.33,15.0,1.0,1.0,1520.0,613.0,4551.5,400600.0,NEAR OCEAN
-120.83,35.33,14.0,1.0,1.0,2112.0,755.0,5595.75,370400.0,NEAR OCEAN
-120.82,35.32,12.0,1.0,1.0,1780.0,662.0,4244.75,416600.0,NEAR OCEAN
-120.83,35.32,11.0,1.0,1.0,1814.0,660.0,4028.25,351400.0,NEAR OCEAN
-120.84,35.32,15.0,1.0,1.0,1279.0,522.0,4345.25,364200.0,NEAR OCEAN
-120.9,35.33,16.0,1.0,1.0,595.0,262.0,4485.0,517600.0,NEAR OCEAN
-120.84,35.32,17.0,1.0,1.0,1656.0,732.0,4407.5,352800.0,NEAR OCEAN
-120.84,35.31,23.0,1.0,1.0,1515.0,609.0,3561.625,377200.0,NEAR OCEAN
-120.84,35.3,15.0,1.0,1.0,781.0,316.0,6169.875,620400.0,NEAR OCEAN
-120.82,35.31,16.0,1.0,1.0,1325.0,638.0,3146.5,572800.0,NEAR OCEAN
-120.8,35.33,20.0,1.0,1.0,996.0,365.0,4483.75,645000.0,NEAR OCEAN
-121.1,35.6,20.0,1.0,1.0,1309.0,520.0,4014.0,394000.0,NEAR OCEAN
-120.65,35.29,36.0,1.0,1.0,850.0,298.0,3977.25,484200.0,NEAR OCEAN
-120.66,35.29,23.0,1.0,1.0,1380.0,472.0,2455.875,492200.0,NEAR OCEAN
-120.66,35.29,16.0,1.0,1.0,1689.0,649.0,2128.875,375000.0,NEAR OCEAN
-120.67,35.3,19.0,1.0,1.0,1799.0,635.0,878.125,985002.0,NEAR OCEAN
-120.65,35.32,20.0,1.0,1.0,3574.0,261.0,1287.25,585000.0,NEAR OCEAN
-120.62,35.28,28.0,1.0,1.0,1469.0,571.0,7893.0,642600.0,NEAR OCEAN
-120.65,35.29,29.0,1.0,1.0,1344.0,472.0,1811.5,430800.0,NEAR OCEAN
-120.65,35.28,32.0,1.0,1.0,548.0,231.0,3181.875,316800.0,NEAR OCEAN
-120.65,35.27,27.0,1.0,1.0,768.0,316.0,5301.375,502800.0,NEAR OCEAN
-120.65,35.27,15.0,1.0,1.0,1446.0,490.0,3141.125,436800.0,NEAR OCEAN
-120.64,35.26,21.0,1.0,1.0,1862.0,687.0,2688.375,428000.0,NEAR OCEAN
-120.63,35.27,23.0,1.0,1.0,704.0,263.0,6445.000000000001,487600.0,NEAR OCEAN
-120.66,35.29,39.0,1.0,1.0,1153.0,599.0,2605.0,451600.0,NEAR OCEAN
-120.66,35.28,31.0,1.0,1.0,1358.0,794.0,1754.5,404200.0,NEAR OCEAN
-120.66,35.28,46.0,1.0,1.0,1170.0,494.0,2723.25,397600.0,NEAR OCEAN
-120.65,35.27,52.0,1.0,1.0,1237.0,590.0,3276.0,439200.0,NEAR OCEAN
-120.66,35.27,46.0,1.0,1.0,1107.0,527.0,3501.125,370200.0,NEAR OCEAN
-120.66,35.27,33.0,1.0,1.0,1077.0,461.0,2109.375,333400.0,NEAR OCEAN
-120.66,35.27,17.0,1.0,1.0,1386.0,570.0,4667.125,401400.0,NEAR OCEAN
-120.66,35.26,15.0,1.0,1.0,2383.0,1165.0,2832.0,437400.0,NEAR OCEAN
-120.67,35.3,32.0,1.0,1.0,2309.0,956.0,2770.625,448400.0,NEAR OCEAN
-120.7,35.31,24.0,1.0,1.0,1490.0,506.0,5839.875,659000.0,NEAR OCEAN
-120.68,35.29,37.0,1.0,1.0,753.0,290.0,4062.5,435000.0,NEAR OCEAN
-120.69,35.28,26.0,1.0,1.0,1795.0,704.0,2855.875,479000.0,NEAR OCEAN
-120.67,35.29,44.0,1.0,1.0,1036.0,437.0,3854.125,423600.0,NEAR OCEAN
-120.69,35.26,20.0,1.0,1.0,722.0,225.0,5781.25,428600.0,NEAR OCEAN
-120.7,35.28,14.0,1.0,1.0,1884.0,664.0,5758.875,464800.0,NEAR OCEAN
-120.71,35.27,9.0,1.0,1.0,1149.0,398.0,6785.875,648200.0,NEAR OCEAN
-120.68,35.26,26.0,1.0,1.0,918.0,310.0,4058.0,401000.0,NEAR OCEAN
-120.69,35.25,15.0,1.0,1.0,1933.0,867.0,3492.4999999999995,510000.0,NEAR OCEAN
-120.7,35.32,46.0,1.0,1.0,6532.0,13.0,5329.874999999999,685000.0,NEAR OCEAN
-120.52,35.24,5.0,1.0,1.0,2003.0,725.0,6283.375,491600.0,<1H OCEAN
-120.68,35.25,16.0,1.0,1.0,1634.0,806.0,2858.5,452400.0,NEAR OCEAN
-120.69,35.34,16.0,1.0,1.0,542.0,32.0,2070.375,70000.0,NEAR OCEAN
-120.81,35.19,14.0,1.0,1.0,1236.0,632.0,4704.375,657400.0,NEAR OCEAN
-120.66,35.2,13.0,1.0,1.0,1838.0,645.0,7459.5,745000.0,NEAR OCEAN
-120.7,35.14,17.0,1.0,1.0,1919.0,932.0,4419.0,700600.0,NEAR OCEAN
-120.68,35.14,34.0,1.0,1.0,1155.0,542.0,3867.25,476800.0,NEAR OCEAN
-120.66,35.13,41.0,1.0,1.0,940.0,507.0,2456.625,457200.0,<1H OCEAN
-120.63,35.13,16.0,1.0,1.0,975.0,619.0,2234.75,95000.0,<1H OCEAN
-120.64,35.15,7.0,1.0,1.0,2863.0,1197.0,6061.25,535000.0,<1H OCEAN
-120.59,35.13,8.0,1.0,1.0,2710.0,966.0,5847.0,576000.0,<1H OCEAN
-120.56,35.13,15.0,1.0,1.0,2324.0,845.0,5504.125,520200.0,<1H OCEAN
-120.57,35.12,39.0,1.0,1.0,866.0,317.0,3603.0,375400.0,<1H OCEAN
-120.57,35.11,18.0,1.0,1.0,1068.0,552.0,4405.25,298600.0,<1H OCEAN
-120.59,35.11,25.0,1.0,1.0,1729.0,673.0,3943.7499999999995,395800.0,<1H OCEAN
-120.6,35.12,22.0,1.0,1.0,1342.0,593.0,4313.625,420400.0,<1H OCEAN
-120.61,35.12,16.0,1.0,1.0,935.0,340.0,3224.0,312600.0,<1H OCEAN
-120.59,35.12,27.0,1.0,1.0,1407.0,610.0,2712.75,344400.0,<1H OCEAN
-120.6,35.11,17.0,1.0,1.0,1292.0,501.0,2828.125,291000.0,<1H OCEAN
-120.59,35.11,20.0,1.0,1.0,1449.0,611.0,4468.0,380600.0,<1H OCEAN
-120.61,35.12,31.0,1.0,1.0,823.0,322.0,3371.75,315800.0,<1H OCEAN
-120.61,35.13,16.0,1.0,1.0,1777.0,701.0,3412.6250000000005,365800.0,<1H OCEAN
-120.61,35.12,12.0,1.0,1.0,1840.0,720.0,3727.625,309000.0,<1H OCEAN
-120.61,35.11,11.0,1.0,1.0,1839.0,739.0,4132.75,302000.0,<1H OCEAN
-120.65,35.12,19.0,1.0,1.0,1425.0,548.0,3701.875,341200.0,<1H OCEAN
-120.62,35.13,26.0,1.0,1.0,1792.0,723.0,3391.0,404800.0,<1H OCEAN
-120.62,35.11,18.0,1.0,1.0,1521.0,509.0,2536.5,296600.0,<1H OCEAN
-120.62,35.12,22.0,1.0,1.0,768.0,288.0,3318.7499999999995,305000.0,<1H OCEAN
-120.66,35.1,19.0,1.0,1.0,704.0,269.0,2630.25,521600.0,<1H OCEAN
-120.61,35.1,14.0,1.0,1.0,1896.0,577.0,3000.375,269200.0,<1H OCEAN
-120.61,35.1,17.0,1.0,1.0,2015.0,592.0,3817.0,272200.0,<1H OCEAN
-120.6,35.1,16.0,1.0,1.0,1497.0,655.0,3359.375,341400.0,<1H OCEAN
-120.58,35.0,37.0,1.0,1.0,374.0,95.0,1840.75,197600.0,<1H OCEAN
-120.61,35.06,13.0,1.0,1.0,1257.0,380.0,5770.875,531200.0,<1H OCEAN
-120.56,35.07,14.0,1.0,1.0,2866.0,1036.0,4200.375,545400.0,<1H OCEAN
-120.52,35.06,11.0,1.0,1.0,655.0,243.0,5451.375000000001,644400.0,<1H OCEAN
-120.3,35.1,16.0,1.0,1.0,1068.0,365.0,5682.625,526600.0,<1H OCEAN
-120.43,35.17,16.0,1.0,1.0,477.0,137.0,4813.750000000001,615000.0,<1H OCEAN
-120.57,35.18,16.0,1.0,1.0,2284.0,809.0,5050.375,677200.0,<1H OCEAN
-120.48,35.05,24.0,1.0,1.0,1549.0,463.0,3525.375,290200.0,<1H OCEAN
-120.47,35.04,29.0,1.0,1.0,926.0,249.0,3671.875,274600.0,<1H OCEAN
-120.5,35.03,10.0,1.0,1.0,4660.0,1715.0,4460.25,539600.0,<1H OCEAN
-120.48,35.02,17.0,1.0,1.0,1672.0,492.0,3724.75,394600.0,<1H OCEAN
-120.69,35.52,26.0,1.0,1.0,1291.0,522.0,3656.25,347800.0,<1H OCEAN
-120.68,35.51,17.0,1.0,1.0,941.0,293.0,5402.25,403200.0,<1H OCEAN
-120.68,35.5,19.0,1.0,1.0,1834.0,646.0,4709.0,332600.0,<1H OCEAN
-120.67,35.5,15.0,1.0,1.0,1422.0,545.0,4101.625,335000.0,<1H OCEAN
-120.66,35.5,19.0,1.0,1.0,1040.0,363.0,4140.625,312800.0,<1H OCEAN
-120.66,35.49,17.0,1.0,1.0,2307.0,885.0,3535.625,327600.0,<1H OCEAN
-120.65,35.48,19.0,1.0,1.0,1341.0,441.0,4031.25,318800.0,<1H OCEAN
-120.64,35.46,6.0,1.0,1.0,2877.0,1304.0,3179.625,277800.0,<1H OCEAN
-120.69,35.49,16.0,1.0,1.0,1203.0,429.0,5171.875,429800.0,<1H OCEAN
-120.68,35.48,15.0,1.0,1.0,1351.0,502.0,3474.75,396600.0,<1H OCEAN
-120.67,35.48,18.0,1.0,1.0,1097.0,416.0,4179.75,337200.0,<1H OCEAN
-120.66,35.47,18.0,1.0,1.0,1269.0,431.0,4882.875,354600.0,<1H OCEAN
-120.66,35.46,17.0,1.0,1.0,1860.0,612.0,5647.375,436200.0,<1H OCEAN
-120.7,35.55,10.0,1.0,1.0,1834.0,671.0,4375.0,329200.0,<1H OCEAN
-120.76,35.52,7.0,1.0,1.0,4487.0,1653.0,4583.375,486200.0,<1H OCEAN
-120.71,35.5,12.0,1.0,1.0,1433.0,434.0,6563.5,570800.0,<1H OCEAN
-120.56,35.48,12.0,1.0,1.0,1609.0,615.0,6368.374999999999,520000.0,<1H OCEAN
-119.93,35.2,29.0,1.0,1.0,671.0,264.0,3825.25,124600.0,INLAND
-120.49,35.35,17.0,1.0,1.0,1457.0,545.0,3955.125,302200.0,<1H OCEAN
-120.65,35.41,15.0,1.0,1.0,3139.0,1029.0,5234.375,508200.0,<1H OCEAN
-120.64,35.47,8.0,1.0,1.0,936.0,97.0,2644.25,219400.0,<1H OCEAN
-122.4,37.68,36.0,1.0,1.0,1649.0,755.0,4227.0,491800.0,NEAR BAY
-122.4,37.68,41.0,1.0,1.0,1045.0,459.0,5143.25,529400.0,NEAR BAY
-122.32,37.69,48.0,1.0,1.0,340.0,143.0,7457.5,615400.0,NEAR BAY
-122.41,37.7,23.0,1.0,1.0,1376.0,382.0,3014.1250000000005,413400.0,NEAR BAY
-122.42,37.71,44.0,1.0,1.0,1781.0,478.0,4603.375,415600.0,NEAR BAY
-122.43,37.71,24.0,1.0,1.0,2249.0,788.0,5762.25,565800.0,NEAR BAY
-122.43,37.7,19.0,1.0,1.0,959.0,348.0,5963.500000000001,548400.0,NEAR BAY
-122.44,37.7,6.0,1.0,1.0,1705.0,608.0,6164.75,501200.0,NEAR OCEAN
-122.45,37.7,46.0,1.0,1.0,1814.0,489.0,5015.625,445200.0,NEAR OCEAN
-122.45,37.71,50.0,1.0,1.0,1159.0,286.0,5677.124999999999,452400.0,NEAR OCEAN
-122.45,37.71,49.0,1.0,1.0,1948.0,423.0,5954.874999999999,488000.0,NEAR OCEAN
-122.45,37.7,16.0,1.0,1.0,4375.0,1231.0,6473.5,519000.0,NEAR OCEAN
-122.46,37.7,37.0,1.0,1.0,904.0,261.0,4379.375,462200.0,NEAR OCEAN
-122.46,37.69,35.0,1.0,1.0,1577.0,414.0,5104.125000000001,518400.0,NEAR OCEAN
-122.46,37.7,37.0,1.0,1.0,2436.0,700.0,4151.75,471400.0,NEAR OCEAN
-122.47,37.7,45.0,1.0,1.0,2466.0,666.0,4573.5,462200.0,NEAR OCEAN
-122.46,37.71,44.0,1.0,1.0,339.0,98.0,3103.75,413600.0,NEAR OCEAN
-122.46,37.71,45.0,1.0,1.0,1436.0,389.0,4562.5,464800.0,NEAR OCEAN
-122.46,37.7,42.0,1.0,1.0,713.0,203.0,4800.0,456800.0,NEAR OCEAN
-122.47,37.7,44.0,1.0,1.0,1491.0,373.0,5667.624999999999,458000.0,NEAR OCEAN
-122.47,37.71,37.0,1.0,1.0,822.0,239.0,4375.0,433800.0,NEAR OCEAN
-122.46,37.71,39.0,1.0,1.0,1738.0,445.0,3994.7500000000005,449200.0,NEAR OCEAN
-122.48,37.7,33.0,1.0,1.0,2923.0,1314.0,3811.25,599000.0,NEAR OCEAN
-122.48,37.7,33.0,1.0,,3477.0,1537.0,3818.2500000000005,580800.0,NEAR OCEAN
-122.48,37.71,39.0,1.0,1.0,1571.0,615.0,6393.624999999999,613400.0,NEAR OCEAN
-122.48,37.71,29.0,1.0,1.0,455.0,152.0,7659.75,820200.0,NEAR OCEAN
-122.54,37.7,36.0,1.0,1.0,1793.0,708.0,5309.0,570000.0,NEAR OCEAN
-122.49,37.67,35.0,1.0,1.0,2892.0,842.0,5846.375,517800.0,NEAR OCEAN
-122.49,37.68,35.0,1.0,1.0,1583.0,471.0,6332.375,461000.0,NEAR OCEAN
-122.49,37.67,29.0,1.0,1.0,2494.0,696.0,6606.0,505600.0,NEAR OCEAN
-122.49,37.7,36.0,1.0,1.0,828.0,313.0,6601.375,560400.0,NEAR OCEAN
-122.49,37.69,36.0,1.0,1.0,782.0,265.0,5625.0,536200.0,NEAR OCEAN
-122.48,37.69,33.0,1.0,1.0,1259.0,481.0,4311.5,513600.0,NEAR OCEAN
-122.49,37.69,35.0,1.0,1.0,1465.0,430.0,6171.875,539000.0,NEAR OCEAN
-122.49,37.69,35.0,1.0,1.0,1273.0,433.0,5923.875,530600.0,NEAR OCEAN
-122.47,37.7,47.0,1.0,1.0,370.0,136.0,4718.75,547600.0,NEAR OCEAN
-122.47,37.69,27.0,1.0,1.0,2104.0,657.0,4311.25,463200.0,NEAR OCEAN
-122.47,37.69,30.0,1.0,1.0,606.0,199.0,6093.75,502600.0,NEAR OCEAN
-122.48,37.69,42.0,1.0,1.0,1594.0,546.0,5602.625,489800.0,NEAR OCEAN
-122.48,37.69,43.0,1.0,1.0,1384.0,456.0,5302.625,500000.0,NEAR OCEAN
-122.46,37.69,26.0,1.0,1.0,3320.0,1100.0,4296.875,540400.0,NEAR OCEAN
-122.46,37.68,23.0,1.0,1.0,1983.0,681.0,3676.625,443800.0,NEAR OCEAN
-122.47,37.69,35.0,1.0,1.0,1452.0,425.0,4488.625,497200.0,NEAR OCEAN
-122.47,37.69,34.0,1.0,1.0,1130.0,367.0,5805.875,594000.0,NEAR OCEAN
-122.47,37.68,31.0,1.0,1.0,2544.0,738.0,5667.124999999999,598400.0,NEAR OCEAN
-122.48,37.68,31.0,1.0,1.0,2296.0,645.0,6955.875,522400.0,NEAR OCEAN
-122.48,37.67,15.0,1.0,1.0,2340.0,720.0,4238.25,592400.0,NEAR OCEAN
-122.48,37.67,31.0,1.0,1.0,1746.0,464.0,6381.750000000001,574000.0,NEAR OCEAN
-122.49,37.68,34.0,1.0,1.0,2510.0,632.0,6663.875,526600.0,NEAR OCEAN
-122.48,37.67,14.0,1.0,1.0,2258.0,945.0,3705.0,624400.0,NEAR OCEAN
-122.45,37.69,17.0,1.0,1.0,884.0,504.0,3828.125,160000.0,NEAR OCEAN
-122.45,37.67,35.0,1.0,1.0,274.0,97.0,5535.75,462200.0,NEAR OCEAN
-122.47,37.67,20.0,1.0,1.0,3752.0,1002.0,6980.625,593600.0,NEAR OCEAN
-122.47,37.66,18.0,1.0,1.0,3226.0,790.0,7191.875,580800.0,NEAR OCEAN
-122.46,37.67,16.0,1.0,1.0,2049.0,1021.0,5162.875,278000.0,NEAR OCEAN
-122.46,37.66,15.0,1.0,1.0,3861.0,1198.0,6777.625,554400.0,NEAR OCEAN
-122.46,37.65,21.0,1.0,1.0,2027.0,491.0,6571.625,630800.0,NEAR OCEAN
-122.45,37.67,36.0,1.0,1.0,963.0,322.0,5976.625,477800.0,NEAR OCEAN
-122.45,37.66,35.0,1.0,1.0,1545.0,493.0,6680.75,511600.0,NEAR OCEAN
-122.46,37.66,36.0,1.0,1.0,1390.0,436.0,6674.75,506800.0,NEAR OCEAN
-122.45,37.66,36.0,1.0,1.0,2761.0,916.0,5969.375,546400.0,NEAR OCEAN
-122.44,37.65,38.0,1.0,1.0,2695.0,997.0,4965.25,537400.0,NEAR OCEAN
-122.43,37.66,29.0,1.0,1.0,2259.0,770.0,5379.874999999999,541800.0,NEAR OCEAN
-122.44,37.66,21.0,1.0,1.0,3288.0,1405.0,3990.875,490200.0,NEAR OCEAN
-122.44,37.66,36.0,1.0,1.0,799.0,275.0,5954.874999999999,516200.0,NEAR OCEAN
-122.44,37.67,35.0,1.0,1.0,1025.0,384.0,5531.25,521800.0,NEAR OCEAN
-122.42,37.67,42.0,1.0,1.0,1255.0,397.0,6400.625,437600.0,NEAR OCEAN
-122.41,37.66,37.0,1.0,1.0,1255.0,428.0,4804.75,486400.0,NEAR OCEAN
-122.42,37.66,41.0,1.0,1.0,1063.0,409.0,5920.125000000001,590200.0,NEAR OCEAN
-122.42,37.66,28.0,1.0,1.0,1746.0,602.0,6154.500000000001,532000.0,NEAR OCEAN
-122.42,37.66,36.0,1.0,1.0,335.0,140.0,5156.25,640200.0,NEAR OCEAN
-122.41,37.66,32.0,1.0,1.0,1096.0,353.0,5593.75,478400.0,NEAR OCEAN
-122.41,37.66,34.0,1.0,1.0,906.0,294.0,3756.5,470000.0,NEAR OCEAN
-122.41,37.66,40.0,1.0,1.0,1177.0,301.0,4583.375,422600.0,NEAR OCEAN
-122.41,37.66,37.0,1.0,1.0,658.0,225.0,5762.874999999999,460000.0,NEAR OCEAN
-122.41,37.66,44.0,1.0,1.0,682.0,212.0,4104.125,451600.0,NEAR OCEAN
-122.41,37.65,32.0,1.0,1.0,2583.0,817.0,4379.875,449800.0,NEAR OCEAN
-122.42,37.66,26.0,1.0,1.0,2246.0,855.0,3328.875,473000.0,NEAR OCEAN
-122.43,37.66,43.0,1.0,1.0,1102.0,377.0,5686.625,548000.0,NEAR OCEAN
-122.42,37.65,39.0,1.0,1.0,2941.0,887.0,4820.625,464600.0,NEAR OCEAN
-122.43,37.64,34.0,1.0,1.0,4101.0,1717.0,5129.125,587000.0,NEAR OCEAN
-122.43,37.64,42.0,1.0,1.0,1861.0,771.0,5258.75,530400.0,NEAR OCEAN
-122.45,37.64,19.0,1.0,1.0,3444.0,984.0,7812.249999999999,691600.0,NEAR OCEAN
-122.46,37.64,26.0,1.0,1.0,1617.0,396.0,6740.25,692400.0,NEAR OCEAN
-122.46,37.65,16.0,1.0,1.0,5130.0,1574.0,6012.0,509000.0,NEAR OCEAN
-122.46,37.64,17.0,1.0,1.0,2150.0,666.0,5742.25,487400.0,NEAR OCEAN
-122.47,37.65,27.0,1.0,1.0,5023.0,1605.0,5806.5,457400.0,NEAR OCEAN
-122.53,37.66,25.0,1.0,1.0,4674.0,1451.0,6836.75,529800.0,NEAR OCEAN
-122.53,37.65,20.0,1.0,1.0,2325.0,1040.0,5069.5,535000.0,NEAR OCEAN
-122.48,37.65,39.0,1.0,1.0,1817.0,668.0,5324.125,439800.0,NEAR OCEAN
-122.49,37.63,31.0,1.0,1.0,1472.0,618.0,6443.75,512800.0,NEAR OCEAN
-122.49,37.63,34.0,1.0,1.0,398.0,162.0,4406.25,493200.0,NEAR OCEAN
-122.49,37.63,31.0,1.0,1.0,785.0,297.0,4055.75,454200.0,NEAR OCEAN
-122.53,37.63,27.0,1.0,1.0,1386.0,608.0,3635.875,441400.0,NEAR OCEAN
-122.48,37.64,7.0,1.0,1.0,50.0,27.0,15625.0,547000.0,NEAR OCEAN
-122.47,37.61,34.0,1.0,1.0,2208.0,834.0,6795.5,543600.0,NEAR OCEAN
-122.54,37.62,35.0,1.0,1.0,747.0,254.0,5535.75,509200.0,NEAR OCEAN
-122.49,37.59,35.0,1.0,1.0,1498.0,484.0,6410.25,510000.0,NEAR OCEAN
-122.5,37.59,36.0,1.0,1.0,736.0,241.0,5442.749999999999,460000.0,NEAR OCEAN
-122.5,37.6,35.0,1.0,1.0,971.0,326.0,5312.5,468400.0,NEAR OCEAN
-122.55,37.59,31.0,1.0,1.0,598.0,225.0,5228.375,676000.0,NEAR OCEAN
-122.51,37.58,20.0,1.0,1.0,59.0,21.0,2796.875,885000.0,NEAR OCEAN
-122.49,37.6,33.0,1.0,1.0,1697.0,660.0,5099.375,526200.0,NEAR OCEAN
-122.48,37.59,29.0,1.0,1.0,2784.0,923.0,6748.875,531000.0,NEAR OCEAN
-122.48,37.57,34.0,1.0,1.0,2282.0,814.0,5694.5,483000.0,NEAR OCEAN
-122.46,37.59,21.0,1.0,1.0,6160.0,2082.0,7206.625,636600.0,NEAR OCEAN
-122.46,37.63,22.0,1.0,1.0,3783.0,1310.0,6309.875,545800.0,NEAR OCEAN
-122.45,37.62,26.0,1.0,1.0,1712.0,509.0,8400.75,674200.0,NEAR OCEAN
-122.45,37.63,28.0,1.0,1.0,2683.0,824.0,7184.999999999999,589200.0,NEAR OCEAN
-122.44,37.63,35.0,1.0,1.0,3004.0,964.0,5953.125,547600.0,NEAR OCEAN
-122.43,37.63,34.0,1.0,1.0,2154.0,742.0,6216.5,669600.0,NEAR OCEAN
-122.43,37.61,21.0,1.0,1.0,4790.0,2428.0,5211.5,674000.0,NEAR OCEAN
-122.41,37.62,49.0,1.0,1.0,636.0,259.0,5312.5,553200.0,NEAR OCEAN
-122.41,37.61,46.0,1.0,1.0,1479.0,577.0,4776.75,532200.0,NEAR OCEAN
-122.42,37.61,37.0,1.0,1.0,822.0,305.0,5875.0,667600.0,NEAR OCEAN
